source_id,text,author_label,model_name,word_count,type_count,avg_word_len,type_token_ratio,hapax_ratio,sentence_count,avg_sentence_len_words,std_sentence_len_words,punct_44_per100w,punct_59_per100w,punct_58_per100w,punct_45_per100w,punct_63_per100w,punct_33_per100w,punct_40_per100w,punct_41_per100w,punct_34_per100w,fw_the_per100w,fw_a_per100w,fw_an_per100w,fw_and_per100w,fw_or_per100w,fw_but_per100w,fw_if_per100w,fw_while_per100w,fw_because_per100w,fw_as_per100w,fw_of_per100w,fw_in_per100w,fw_on_per100w,fw_for_per100w,fw_to_per100w,fw_from_per100w,fw_by_per100w,fw_with_per100w,fw_without_per100w,fw_about_per100w,fw_at_per100w,fw_into_per100w,fw_through_per100w,fw_between_per100w,fw_among_per100w,fw_is_per100w,fw_are_per100w,fw_was_per100w,fw_were_per100w,fw_be_per100w,fw_been_per100w,fw_being_per100w,fw_that_per100w,fw_this_per100w,fw_these_per100w,fw_those_per100w,fw_it_per100w,fw_its_per100w,fw_their_per100w,fw_there_per100w,fw_which_per100w,fw_who_per100w,fw_whom_per100w,fw_whose_per100w,fw_not_per100w,fw_no_per100w,fw_can_per100w,fw_could_per100w,fw_may_per100w,fw_might_per100w,fw_must_per100w,fw_should_per100w,fw_would_per100w,hedge_per100w,citation_year_per100w,et_al_per100w,wp_char_per_word,wp_upper_ratio,wp_digit_ratio,wp_punct_ratio,wp_top_tri_1_freq,wp_top_tri_2_freq,wp_top_tri_3_freq,wp_top_tri_4_freq,wp_top_tri_5_freq,wp_top_tri_6_freq,wp_top_tri_7_freq,wp_top_tri_8_freq,wp_top_tri_9_freq,wp_top_tri_10_freq,sm_long_words_per100w,sm_modal_per100w,sm_pronoun_per100w,st_ing_per100w,st_ed_per100w,st_adv_per100w,st_nominal_per100w
2-s2.0-105029010000,"The identification of landslide risk aids in accurately mapping susceptibility, which is essential for disaster relief operations and sustainable land use planning. Due to inaccessible landslide distributions, typical detection techniques are mostly ineffective because of their considerable workload, subjectivity, and inaccuracy. This research proposes an explainable machine learning strategy for landslide risk identification that addresses these constraints. To improve the identification of different possible landslide types, the method is built on a multistage fusion architecture that integrates knowledge about probable landslide-causing factors. First, an information gain filter-based feature selection method is used to select the most relevant features and train several linear and ensemble classification models using the filtered features. After that, it makes a landslide prediction and explains, respectively. When compared with other machine learning models, this ensemble model provides better performance in landslide prediction tasks. Also, the proposed model uses some effective visualization techniques for accurate explainability tasks. © The Author(s), under exclusive licence to Springer Nature Switzerland AG 2026.",human,human,163.0,119.0,6.45398773006135,0.7300613496932515,0.5828220858895705,9.0,18.11111111111111,6.190394789859608,6.748466257668712,0.0,0.0,1.2269938650306749,0.0,0.0,0.6134969325153374,0.6134969325153374,0.0,4.294478527607362,1.2269938650306749,1.2269938650306749,3.067484662576687,0.0,0.0,0.0,0.0,0.6134969325153374,0.0,1.8404907975460123,1.2269938650306749,0.6134969325153374,1.8404907975460123,2.4539877300613497,0.0,0.0,0.6134969325153374,0.0,0.6134969325153374,0.0,0.0,0.0,0.0,0.0,1.8404907975460123,0.6134969325153374,0.0,0.0,0.0,0.0,0.0,1.8404907975460123,1.2269938650306749,0.6134969325153374,0.0,0.6134969325153374,0.0,0.6134969325153374,0.0,0.6134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.631901840490798,0.012077294685990338,0.00322061191626409,0.020128824476650563,0.01129032258064516,0.010483870967741936,0.010483870967741936,0.00967741935483871,0.00967741935483871,0.00967741935483871,0.008064516129032258,0.008064516129032258,0.007258064516129033,0.0064516129032258064,47.239263803680984,0.0,0.6134969325153374,3.6809815950920246,3.067484662576687,1.8404907975460123,6.748466257668712
2-s2.0-105029002606,"Social networks are increasingly in demand for text mining applications. Text analysis has become a more popular technique used on the internet. Social media platforms provide abundant access to text data, allowing users to post comments, making the analysis of these comments crucial for various business applications. Sentiment analysis (SA) is a subfield of natural language processing that aims to automatically identify and classify opinions expressed in text as positive, negative, or neutral. It plays a crucial role in understanding public opinion, especially when applied to large-scale textual data from social media platforms. However, social media data extraction policies governed by platform-specific APIs, privacy constraints, and data usage limitations pose challenges in acquiring high-quality, representative datasets for research. This study proposes TSAPM-BERT, a parametrically modified BERT-based framework that integrates a weighted attention mechanism, information from the sentiment lexicon and optimization of the learning rate to enhance the classification of sentiment at the aspect level. We evaluate the model on a benchmark emotion dataset, comparing its performance against traditional machine learning and deep learning baselines. Experimental results demonstrate that TSAPM-BERT achieves a training accuracy of 99.37 and testing accuracy of 98.52, outperforming competing methods. This work provides a reproducible framework that bridges the gap between high-accuracy sentiment classification and the practical constraints of social media data usage. © The Author(s) 2026.",human,human,224.0,147.0,5.96875,0.65625,0.5223214285714286,13.0,17.23076923076923,10.48921677910478,5.803571428571429,0.0,0.0,3.125,0.0,0.0,0.8928571428571429,0.8928571428571429,0.0,4.464285714285714,3.5714285714285716,0.0,2.6785714285714284,0.44642857142857145,0.0,0.0,0.0,0.0,0.44642857142857145,3.125,1.7857142857142858,0.8928571428571429,1.3392857142857142,2.232142857142857,0.8928571428571429,0.44642857142857145,0.0,0.0,0.0,0.44642857142857145,0.0,0.0,0.44642857142857145,0.0,0.44642857142857145,0.44642857142857145,0.0,0.0,0.0,0.0,0.0,1.7857142857142858,0.8928571428571429,0.44642857142857145,0.0,0.44642857142857145,0.44642857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.191964285714286,0.024283935242839352,0.007471980074719801,0.023661270236612703,0.01059850374064838,0.009351620947630923,0.008728179551122194,0.008728179551122194,0.008104738154613466,0.007481296758104738,0.00685785536159601,0.00685785536159601,0.006234413965087282,0.006234413965087282,45.982142857142854,0.0,0.8928571428571429,6.25,3.125,1.7857142857142858,3.125
2-s2.0-105028995794,"We developed and released an image dataset for surface defect detection on waterborne painted wood products. The dataset comprises 13400 high-resolution images capturing four defect types: scratches, cracks, bubbles, and holes. These include 3645 bubble defects, 3498 scratch defects, 3256 crack defects, and 3001 hole defects. Data were acquired in an operational production facility in Jiangshan, China, using specialized industrial cameras. Professional annotators performed rigorous labeling to ensure accuracy. This dataset provides critical data support for deploying deep learning models in real-world industrial assembly lines. Researchers may leverage this dataset to develop automated machine learning solutions for multi-class defect detection. Such techniques enable timely defect detection and remediation, ensuring finish integrity and final product quality. © The Author(s) 2026.",human,human,116.0,90.0,6.258620689655173,0.7758620689655172,0.6551724137931034,9.0,12.88888888888889,4.408185427750527,7.758620689655173,0.0,0.8620689655172413,2.586206896551724,0.0,0.0,0.8620689655172413,0.8620689655172413,0.0,1.7241379310344827,0.0,1.7241379310344827,4.310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.586206896551724,0.8620689655172413,2.586206896551724,1.7241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689655172413,0.0,0.0,0.0,0.0,1.7241379310344827,0.8620689655172413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689655172413,0.0,0.0,0.0,0.0,0.8620689655172413,0.0,0.0,6.689655172413793,0.013422818791946308,0.02796420581655481,0.02796420581655481,0.016816143497757848,0.01233183856502242,0.010089686098654708,0.008968609865470852,0.008968609865470852,0.008968609865470852,0.008968609865470852,0.008968609865470852,0.007847533632286996,0.007847533632286996,50.0,0.8620689655172413,0.8620689655172413,6.0344827586206895,6.0344827586206895,1.7241379310344827,5.172413793103448
2-s2.0-105028993364,"The occurrence of concept drift is an important phenomenon in an operational scenario related to machine learning-based system which affects the performance of pre-trained models. To maintain the integrity and confidence in predictions, an effective drift detection and adaptation mechanism is a vital component in these operational systems. Apart from different supervised, semi-supervised and unsupervised drift detection techniques, recently the research trend has been focused more on deep learning-based methods specifically based on autoencoders. A hallmark of autoencoders is their versatility. Different types and implementations exist, each specializing in handling specific tasks. In case of drift detection, the focus is to learn the data distribution using autoencoder and to measure the deviation of the newly arriving data in terms of reconstruction loss. While standard or vanilla autoencoders are the most used; other variations also exist and can be evaluated for better drift detection performance. Apart from the type of the autoencoder, another important consideration is the use of right set of parameters and hyperparameters for an autoencoder-based drift detection mechanism. In this paper, we provide a framework to optimize the performance of autoencoder-based drift detection methods. We provide a theoretical and an empirical evaluation of other applicable types of autoencoders including denoising, variational and standard, followed by a detailed mechanism for selecting the best hyperparameters using grid search and selection of drift detection method’s specific parameters using both grid search and Bayesian optimization (BO). For experimentation, we have used AEDDM (autoencoder-based drift detection method) as the base drift detection method to produce Opt-AEDDM—the optimized version of AEDDM. Detailed experiments on four synthetic (Hyperplane, Gaussian, VD and RBF) and four real-world datasets (NOAA, ELEC2, KDDCUP99 and Forest Covertype) prove the applicability and effectiveness of the proposed framework in finding the best autoencoder with best set of hyperparameters and parameters with improved drift detection performance. © The Author(s), under exclusive licence to Springer-Verlag London Ltd., part of Springer Nature 2026.",human,human,329.0,173.0,5.756838905775076,0.5258358662613982,0.3768996960486322,14.0,23.5,12.832714889241926,4.86322188449848,0.303951367781155,0.0,3.0395136778115504,0.0,0.0,1.5197568389057752,1.5197568389057752,0.0,6.079027355623101,1.5197568389057752,1.5197568389057752,4.86322188449848,0.303951367781155,0.0,0.0,0.303951367781155,0.0,0.303951367781155,5.167173252279635,2.43161094224924,0.9118541033434651,1.21580547112462,2.127659574468085,0.60790273556231,0.303951367781155,0.60790273556231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5197568389057752,0.303951367781155,0.0,0.0,0.303951367781155,0.303951367781155,0.0,0.0,0.303951367781155,0.303951367781155,0.0,0.0,0.0,0.303951367781155,0.0,0.303951367781155,0.0,0.0,0.0,0.0,0.0,0.303951367781155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.942249240121581,0.027288732394366196,0.0030809859154929575,0.023767605633802816,0.011894273127753305,0.01145374449339207,0.011013215859030838,0.01013215859030837,0.009691629955947136,0.009691629955947136,0.00881057268722467,0.008370044052863436,0.008370044052863436,0.007488986784140969,37.68996960486322,0.303951367781155,0.9118541033434651,3.6474164133738602,6.382978723404255,0.9118541033434651,6.079027355623101
2-s2.0-105028989266,"The effective use of social media data for applications such as urban and regional studies or public health monitoring often requires reliable location information. Yet, in the case of Twitter, only a vanishingly small 2% of tweets are provided with post-related geo-annotations. This paper addresses this shortcoming by presenting a classification framework that infers tweet locations with high precision, relying solely on textual and contextual information provided within the post itself. The approach has worldwide coverage and adapts its spatial granularity based on post volume within the respective area, ranging from country-level predictions in less active regions to state-level predictions in high-activity zones. We perform extensive evaluations to examine the impact of various factors on the algorithm’s performance with respect to different regions of the world. Furthermore, our analyses suggest that discarding a small percentage of tweets containing few hints on location significantly increases overall model quality. © The Author(s) 2026.",human,human,155.0,114.0,5.696774193548387,0.7354838709677419,0.5935483870967742,7.0,22.142857142857142,9.233921492109893,3.225806451612903,0.0,0.0,3.225806451612903,0.0,0.0,0.6451612903225806,0.6451612903225806,0.0,5.806451612903226,1.935483870967742,0.0,1.935483870967742,0.6451612903225806,0.0,0.0,0.0,0.0,0.6451612903225806,3.870967741935484,1.935483870967742,2.5806451612903225,0.6451612903225806,1.935483870967742,0.6451612903225806,0.6451612903225806,1.935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6451612903225806,0.0,0.0,0.0,0.0,0.0,1.2903225806451613,1.2903225806451613,0.0,0.0,0.0,0.6451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.870967741935484,0.008490566037735849,0.0047169811320754715,0.020754716981132074,0.014177693761814745,0.011342155009451797,0.010396975425330813,0.00945179584120983,0.00945179584120983,0.008506616257088847,0.007561436672967864,0.007561436672967864,0.007561436672967864,0.007561436672967864,38.70967741935484,0.0,0.6451612903225806,4.516129032258065,2.5806451612903225,2.5806451612903225,3.870967741935484
2-s2.0-105028983249,"It has been demonstrated that the amount of data is crucial in data-driven machine learning methods. Data are always valuable, but in some tasks, it is almost like gold. This occurs in engineering areas where data are scarce or very expensive to obtain, such as predictive maintenance, where faults are rare. In this context, a mechanism to generate synthetic data can be very useful. While in fields such as computer vision or natural language processing, synthetic data generation has been extensively explored with promising results, in other domains such as time series it has received less attention. Previous works have proposed techniques like geometric transformations, interpolation, and generative models like GANs and VAEs for time series data augmentation. However, the use of denoising models, particularly diffusion probabilistic models (DPMs), remains largely unexplored in this context. This work specifically focuses on studying and analyzing the use of different techniques for data augmentation in time series for classification and regression problems. The proposed D3A-TS methodology involves the use of DPMs, which have recently achieved successful results in the field of image processing, for data augmentation in time series. Additionally, the use of meta-attributes to condition the data augmentation process is investigated. The results highlight the high utility of this methodology in creating synthetic data to train classification and regression models. To assess the results, six different datasets from diverse domains were employed, showcasing versatility in terms of input size and output types. Finally, an extensive ablation study is conducted to further support the obtained outcomes. © The Author(s), under exclusive licence to Springer Nature Switzerland AG 2025.",human,human,268.0,159.0,5.57089552238806,0.5932835820895522,0.45149253731343286,14.0,19.142857142857142,6.254794079711325,7.08955223880597,0.0,0.0,1.1194029850746268,0.0,0.0,0.746268656716418,0.746268656716418,0.0,4.850746268656716,0.746268656716418,0.373134328358209,2.2388059701492535,0.746268656716418,0.373134328358209,0.0,0.373134328358209,0.0,1.1194029850746268,2.985074626865672,4.477611940298507,0.373134328358209,1.492537313432836,2.611940298507463,0.373134328358209,0.0,0.373134328358209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.492537313432836,1.1194029850746268,0.0,0.373134328358209,0.373134328358209,0.746268656716418,0.0,0.373134328358209,1.8656716417910448,0.0,0.0,1.1194029850746268,0.0,0.0,0.0,0.373134328358209,0.0,0.0,0.0,0.0,0.0,0.373134328358209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.742537313432836,0.019966722129783693,0.0027731558513588465,0.02273987798114254,0.010549694614103275,0.009994447529150472,0.009439200444197668,0.008883953359244865,0.007218212104386452,0.007218212104386452,0.007218212104386452,0.007218212104386452,0.007218212104386452,0.006662965019433648,36.19402985074627,0.373134328358209,1.1194029850746268,3.7313432835820897,4.104477611940299,2.611940298507463,5.597014925373134
2-s2.0-105028982309,"This study discusses the application of artificial intelligence in film and television script creation, and analyzes the potential and challenges in script generation, plot construction and role development through machine learning and natural language processing technology. This paper constructs a script generation model based on deep neural network, and combines a large number of film and television script data to train and optimize the script structure, language expression and emotional expression. The model can generate a short script with certain creativity and structure, which shows an ideal effect in fluency and accuracy. The model has some shortcomings in the creation of long scripts, the handling of complex plots and the expression of emotional levels. In order to solve these problems, future research will focus on improving the model’s ability in complex plot processing and emotional expression, and optimizing the calculation efficiency and generation quality. The research results provide a preliminary empirical basis for the application of artificial intelligence technology in creative industries, and provide a new direction for technological innovation and practical exploration in the field of script creation. © The Author(s) 2025.",human,human,183.0,101.0,5.775956284153006,0.5519125683060109,0.39344262295081966,7.0,26.142857142857142,11.06382227195042,4.918032786885246,0.0,0.0,0.0,0.0,0.0,0.546448087431694,0.546448087431694,0.0,7.6502732240437155,2.73224043715847,0.546448087431694,9.289617486338798,0.0,0.0,0.0,0.0,0.0,0.0,3.8251366120218577,4.371584699453552,1.092896174863388,1.092896174863388,1.092896174863388,0.0,0.0,0.546448087431694,0.0,0.0,0.0,0.0,0.546448087431694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.092896174863388,0.546448087431694,0.0,0.0,0.0,0.0,0.0,0.546448087431694,0.0,0.0,0.0,0.0,0.0,0.546448087431694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.907103825136612,0.006334125098970704,0.003167062549485352,0.01583531274742676,0.017446471054718478,0.01506740681998414,0.014274385408406027,0.013481363996827915,0.013481363996827915,0.012688342585249802,0.012688342585249802,0.011895321173671689,0.011102299762093577,0.010309278350515464,40.43715846994535,0.546448087431694,0.0,3.278688524590164,0.546448087431694,0.0,10.382513661202186
2-s2.0-105028975852,"Soil moisture is a critical component of the Earth’s energy and water cycles. However, most existing products focus solely on surface layers, and continuous, high‐resolution datasets for deep soil horizons remain scarce. To address this gap, we generated a global, daily, seamless multilayer soil moisture dataset (SWSM) for the period 2002–2021 by leveraging a machine learning approach (XGBoost). The SWSM dataset provides estimates at a 0.05° spatial resolution for three depth horizons: 0–10 cm, 10–30 cm, and 30–60 cm. Rigorous validation against in situ observations demonstrated the dataset’s high accuracy, with Pearson correlation coefficients exceeding 0.90 and root mean square errors below 0.05 across all depths. A feature importance assessment verified the dataset’s physical consistency, revealing depth-dependent patterns aligned with established hydrological understanding. The SWSM dataset, with its long-term temporal coverage, fine spatial resolution, and multi-layer structure, is a valuable resource for applications in hydrologic modeling, agricultural water management, and climate change studies. © The Author(s) 2025.",human,human,156.0,112.0,5.82051282051282,0.717948717948718,0.5961538461538461,11.0,14.181818181818182,8.972870036627906,10.256410256410257,0.0,0.6410256410256411,1.9230769230769231,0.0,0.0,1.9230769230769231,1.9230769230769231,0.0,4.487179487179487,3.8461538461538463,0.0,3.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.6410256410256411,1.2820512820512822,0.6410256410256411,2.5641025641025643,0.6410256410256411,0.0,0.6410256410256411,1.9230769230769231,0.0,0.0,0.6410256410256411,0.0,0.0,0.0,0.0,1.2820512820512822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6410256410256411,0.0,0.0,0.0,0.6410256410256411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.326923076923077,0.022747156605424323,0.02799650043744532,0.04111986001749781,0.007887817703768623,0.006134969325153374,0.006134969325153374,0.006134969325153374,0.006134969325153374,0.006134969325153374,0.006134969325153374,0.006134969325153374,0.006134969325153374,0.006134969325153374,43.58974358974359,0.0,0.6410256410256411,4.487179487179487,3.2051282051282053,1.2820512820512822,3.2051282051282053
2-s2.0-105028969374,"We present ML-TWiX, a global dataset of monthly total water storage anomalies (TWSA) reconstructed from 1980 to 2012, provided on a 0.5° × 0.5° global grid. While the GRACE and GRACE Follow-On satellite missions have provided valuable observations of global TWSA, their combined record spans just over two decades, limiting their utility for long-term climate and hydrological studies. ML-TWiX extends the GRACE-era record into the pre-GRACE period by learning from global hydrological and land surface model simulations using an ensemble of three machine learning models: Random Forest, XGBoost, and Gaussian Process Regression. The three machine learning models were independently used to reconstruct TWSA, and their outputs were subsequently combined through ensemble averaging to produce a unified product with spatially explicit uncertainty estimates. We validated ML-TWiX against multiple independent datasets, including satellite laser ranging, storage deduced from the water mass balance closure, and global mean sea level budget estimates. It provides a continuous reconstruction of global TWSA, enabling a wide range of applications in hydrology, climate science, and water resource assessment. © The Author(s) 2026.",human,human,175.0,116.0,5.708571428571428,0.6628571428571428,0.49714285714285716,9.0,19.444444444444443,13.532767731293395,7.428571428571429,0.0,0.5714285714285714,4.0,0.0,0.0,1.1428571428571428,1.1428571428571428,0.0,3.4285714285714284,2.857142857142857,0.5714285714285714,4.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,2.857142857142857,0.5714285714285714,1.1428571428571428,0.5714285714285714,1.7142857142857142,1.7142857142857142,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.017142857142857,0.05546492659053834,0.013050570962479609,0.03099510603588907,0.00980392156862745,0.008169934640522876,0.007352941176470588,0.007352941176470588,0.007352941176470588,0.007352941176470588,0.007352941176470588,0.007352941176470588,0.006535947712418301,0.006535947712418301,40.57142857142857,0.0,1.7142857142857142,5.142857142857143,5.142857142857143,2.2857142857142856,1.1428571428571428
2-s2.0-105028959574,"In today’s fast-paced and technology-driven world, the gap between the skills taught in educational institutions and the requirements of the industry has become a significant challenge. Industries constantly evolve, demanding new competencies and up-to-date knowledge from the workforce. This research aims to develop a machine learning-driven framework to dynamically match industry skill requirements with educational curricula and generate adaptive course recommendations. Data collection from diverse sources, including job portals, industry reports, company career pages, and labor market analysis, captures the latest skill demands across multiple sectors. The framework utilizes an advanced machine learning Dynamic Termite Life Cycle Optimizer-driven Euclidean-Support Vector Machine (DTLC-Euclidean SVM) to predict both current and emerging skill demands in the job market. By analyzing patterns in graduate skillsets and employer requirements, the system identifies gaps and aligns educational offerings accordingly. The dynamic matching algorithm employs similarity metrics and k-Means Clustering techniques map industry needs to existing course content, while an automated course generation module suggests new or updated courses to address identified skill shortages. The overall performance accuracy (96.8%), precision (97.6%), recall (96.2%), and f1-score (97.3%), further establish its robustness and reliability in bridging the skill gap. This data-driven approach enables continuous curriculum adaptation, fostering stronger alignment between academia and industry. Finally, the framework supports educators and policymakers in developing responsive, targeted educational programs that prepare students for real-world career opportunities, enhancing employability and addressing the demands of a rapidly evolving labor market. © The Author(s) 2025.",human,human,248.0,167.0,6.241935483870968,0.6733870967741935,0.5483870967741935,15.0,16.533333333333335,12.060219272006993,6.854838709677419,0.0,0.0,4.838709677419355,0.0,0.0,2.4193548387096775,2.4193548387096775,0.0,6.048387096774194,1.2096774193548387,0.8064516129032258,5.645161290322581,0.4032258064516129,0.0,0.0,0.4032258064516129,0.0,0.0,0.8064516129032258,2.4193548387096775,0.0,0.4032258064516129,2.4193548387096775,0.8064516129032258,0.4032258064516129,0.4032258064516129,0.0,0.0,0.0,0.0,0.0,0.8064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4032258064516129,0.8064516129032258,0.0,0.0,0.0,0.4032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4032258064516129,0.0,0.0,6.560483870967742,0.016613076098606645,0.009110396570203644,0.03322615219721329,0.009656652360515022,0.009656652360515022,0.009656652360515022,0.009120171673819743,0.008583690987124463,0.008047210300429184,0.0075107296137339056,0.0075107296137339056,0.006974248927038627,0.00536480686695279,50.0,0.0,0.0,6.048387096774194,2.4193548387096775,2.0161290322580645,1.6129032258064515
2-s2.0-105028955913,"The effectiveness of Physical Education (PE) teaching plays a vital role in encouraging students’ physical development, engagement, and lifelong health performances. Conventional evaluation methods frequently suffer from objectivity and struggle to reflect the many components of PE instructions. This research intends to establish a comprehensive assessment framework for PE teaching effectiveness that uses Multimodal Machine Learning (MML) to evaluate complicated, multi-source educational data. The multimodal dataset captures instructional delivery (video/audio), physical movement patterns (via wearable sensors and motion capture), and student perceptions. To ensure data quality and consistency, two distinct preprocessing methods are employed: noise reduction by wavelet denoising to clean sensor signals and z-score normalization to control data across various modalities and verify balanced input distributions. The Histogram of Oriented Gradients (HOG) is used for feature extraction, capturing fine-grained movements and posture characteristics from video sources, and generating the spatial representation of physical activities. The essence of the assessment framework is the Enhanced Marine Predators-driven Explainable Boosting Machine (EMP-EBM), a hybrid system that combines the EMP’s global optimization strengths with the EBM’s transparent and interpretable structure. The proposed EMP-EBM model achieved better performance, with an accuracy of 98.07%, a precision of 97.85%, a recall of 98.31%, and an F1-score of 98.07%, demonstrating its strong capacity to identify and assess efficient PE teaching sessions by utilizing multimodal inputs. By distributing both precision and explainability, this model advances the use of Artificial Intelligence (AI) in education, making the calculation process more objective, adaptive, and aligned with the multifaceted goals of PE. © The Author(s) 2025.",human,human,259.0,172.0,6.081081081081081,0.6640926640926641,0.5405405405405406,14.0,18.5,11.721469922448172,6.94980694980695,0.0,0.3861003861003861,2.7027027027027026,0.0,0.0,3.088803088803089,3.088803088803089,0.0,5.7915057915057915,1.9305019305019304,0.7722007722007722,5.405405405405405,0.0,0.0,0.0,0.0,0.0,0.0,4.2471042471042475,0.7722007722007722,0.0,0.7722007722007722,2.7027027027027026,0.7722007722007722,1.1583011583011582,1.1583011583011582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7722007722007722,0.3861003861003861,0.0,0.0,0.0,0.0,0.0,0.7722007722007722,0.7722007722007722,0.0,0.0,0.0,0.3861003861003861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.413127413127413,0.03343782654127482,0.0109717868338558,0.03396029258098224,0.00993723849372385,0.009414225941422594,0.00889121338912134,0.008368200836820083,0.008368200836820083,0.008368200836820083,0.007845188284518828,0.007845188284518828,0.007322175732217573,0.007322175732217573,45.945945945945944,0.0,0.0,5.405405405405405,4.2471042471042475,0.3861003861003861,4.633204633204633
2-s2.0-105028954086,"Continuous, clinically reliable non-contact monitoring of multiple patients’ vital signs remains a significant technological challenge in care settings. This paper introduces a systematically constructed radar-based dataset designed to test methods for simultaneous multi-patient vital sign monitoring. Developed with Ostrava University Training Hospital, the dataset includes recordings from two-three advanced medical simulation mannequins (SimMan 3G Plus), emulating a wide range of physiological states—from healthy resting to acute emergencies (apnea, cardiac arrest, severe respiratory distress). We varied sensor geometry (top, frontal, lateral views at 1-4 m, 0°/45° angles) and radar parameters (ADC samples, chirp loops, ramp times, frame rates, gains), yielding over 100 uniquely configured sessions. Preliminary beamforming-based processing achieves mean heart-rate and breathing-rate errors near clinical thresholds (MAE ≈ 6.6 bpm for HR, 1.47 bpm for RR), demonstrating the dataset’s utility for developing advanced signal processing and machine-learning pipelines. In keeping with FAIR principles, all data are fully documented and publicly accessible, supporting reproducible research toward noninvasive multi-patient monitoring systems. © The Author(s) 2026.",human,human,167.0,138.0,6.221556886227545,0.8263473053892215,0.7005988023952096,9.0,18.555555555555557,10.6156185888855,10.179640718562874,0.0,0.0,5.9880239520958085,0.0,0.0,3.592814371257485,3.592814371257485,0.0,1.7964071856287425,1.7964071856287425,0.0,2.395209580838323,0.0,0.0,0.0,0.0,0.0,0.0,1.1976047904191616,1.1976047904191616,0.0,2.395209580838323,1.1976047904191616,1.1976047904191616,0.0,1.1976047904191616,0.0,0.0,0.5988023952095808,0.0,0.0,0.0,0.0,0.0,0.5988023952095808,0.0,0.0,0.0,0.0,0.0,0.0,0.5988023952095808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.664670658682635,0.023529411764705882,0.01411764705882353,0.04392156862745098,0.014139827179890024,0.01021209740769835,0.007855459544383346,0.006284367635506678,0.0054988216810683424,0.0054988216810683424,0.0054988216810683424,0.004713275726630008,0.004713275726630008,0.004713275726630008,46.706586826347305,0.0,0.5988023952095808,9.580838323353293,5.9880239520958085,2.9940119760479043,0.5988023952095808
